exclude_patterns
[]
16,4,66,0,20,"CHSAdaptorFactory::getCurrentHandshakeMgr@776-795@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getCurrentHandshakeMgr","CHSAdaptorFactory::getCurrentHandshakeMgr()",776,795
9,2,40,1,9,"CHSAdaptorFactory::setCurrentHandshakeMgr@797-805@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::setCurrentHandshakeMgr","CHSAdaptorFactory::setCurrentHandshakeMgr( @ Nullable IHandshakeMgr mgr)",797,805
63,11,541,1,70,"CHSAdaptorFactory::addHandshake@807-876@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::addHandshake","CHSAdaptorFactory::addHandshake( @ NotNull Map<String,String> handshakeParameters)",807,876
16,6,84,1,19,"CHSAdaptorFactory::isHostCompatible@878-896@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::isHostCompatible","CHSAdaptorFactory::isHostCompatible( String application)",878,896
40,27,390,2,57,"CHSAdaptorFactory::isHostCompatible@898-954@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::isHostCompatible","CHSAdaptorFactory::isHostCompatible( short bridgeType , short transferMode)",898,954
5,1,21,0,5,"CHSAdaptorFactory::getHostApplication@956-960@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getHostApplication","CHSAdaptorFactory::getHostApplication()",956,960
8,2,54,0,8,"CHSAdaptorFactory::getHostSuite@962-969@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getHostSuite","CHSAdaptorFactory::getHostSuite()",962,969
76,20,732,0,78,"CHSAdaptorFactory::getAllHostApplis@971-1048@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getAllHostApplis","CHSAdaptorFactory::getAllHostApplis()",971,1048
5,3,31,1,5,"CHSAdaptorFactory::isVeSysDesignOnly@1050-1054@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::isVeSysDesignOnly","CHSAdaptorFactory::isVeSysDesignOnly( CmdLine cmdLine)",1050,1054
5,3,31,1,5,"CHSAdaptorFactory::isVeSysHarnessOnly@1056-1060@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::isVeSysHarnessOnly","CHSAdaptorFactory::isVeSysHarnessOnly( CmdLine cmdLine)",1056,1060
52,13,315,2,67,"CHSAdaptorFactory::getDesignDiagrams@1062-1128@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getDesignDiagrams","CHSAdaptorFactory::getDesignDiagrams( String designId , boolean includeAssociatedDesigns)",1062,1128
20,4,153,3,21,"CHSAdaptorFactory::createDiagramInfo@1140-1160@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::createDiagramInfo","CHSAdaptorFactory::createDiagramInfo( IDesignContainer design , IDiagramObject diagram , String diagramType)",1140,1160
43,11,313,1,49,"CHSAdaptorFactory::getDiagramData@1169-1217@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getDiagramData","CHSAdaptorFactory::getDiagramData( IDesignContainer design)",1169,1217
6,1,35,3,6,"CHSAdaptorFactory::getSVGDiagram@1219-1224@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getSVGDiagram","CHSAdaptorFactory::getSVGDiagram( StringWriter out , Object diagramObject , SVGConstraints constraints)",1219,1224
15,2,94,3,18,"CHSAdaptorFactory::exportDesignXML@1229-1246@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::exportDesignXML","CHSAdaptorFactory::exportDesignXML( String designId , String designXMLPathName , boolean exportAssociatedDesign)",1229,1246
6,1,46,1,6,"CHSAdaptorFactory::getDesign@1248-1253@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getDesign","CHSAdaptorFactory::getDesign( String szDesignID)",1248,1253
4,1,10,0,4,"CHSAdaptorFactory::getDefaultFlatteningMode@1255-1258@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getDefaultFlatteningMode","CHSAdaptorFactory::getDefaultFlatteningMode()",1255,1258
5,2,22,0,5,"CHSAdaptorFactory::getCurrentFlatteningMode@1260-1264@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getCurrentFlatteningMode","CHSAdaptorFactory::getCurrentFlatteningMode()",1260,1264
8,2,40,0,8,"CHSAdaptorFactory::getCurrentFlatteningModeAsApplicable@1266-1273@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getCurrentFlatteningModeAsApplicable","CHSAdaptorFactory::getCurrentFlatteningModeAsApplicable()",1266,1273
9,1,58,0,10,"CHSAdaptorFactory::getAllApplicableFlatteners@1275-1284@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getAllApplicableFlatteners","CHSAdaptorFactory::getAllApplicableFlatteners()",1275,1284
8,2,41,1,8,"CHSAdaptorFactory::setCurrentFlatteningMode@1286-1293@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::setCurrentFlatteningMode","CHSAdaptorFactory::setCurrentFlatteningMode( int mode)",1286,1293
23,5,130,1,28,"CHSAdaptorFactory::getFlattener@1295-1322@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getFlattener","CHSAdaptorFactory::getFlattener( int mode)",1295,1322
12,5,88,0,12,"CHSAdaptorFactory::getUser@1324-1335@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getUser","CHSAdaptorFactory::getUser()",1324,1335
7,2,31,0,7,"CHSAdaptorFactory::getCopyRight@1337-1343@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getCopyRight","CHSAdaptorFactory::getCopyRight()",1337,1343
7,2,31,0,7,"CHSAdaptorFactory::getCHSVersion@1345-1351@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getCHSVersion","CHSAdaptorFactory::getCHSVersion()",1345,1351
16,3,131,1,16,"CHSAdaptorFactory::getUserProperties@1353-1368@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getUserProperties","CHSAdaptorFactory::getUserProperties( String uid)",1353,1368
16,4,103,2,16,"CHSAdaptorFactory::getUserPropertyValue@1372-1387@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getUserPropertyValue","CHSAdaptorFactory::getUserPropertyValue( IUIDObject uidObject , String propertyName)",1372,1387
